X,Y,Name,CITY,CROSS_ST,DIR,Field_1,OWLROUTES,POINT_X,POINT_Y,POS,PUBLIC_NAME,ROUTESSTPG,SHAPE,STATUS,STREET,SYSTEMSTOP
-87.765246999,41.889379001,Central & Race,CHICAGO,RACE,SB,"Central &amp; Race",,-87.765247,41.889379,NS,"Central &amp; Race",85,Point,In Service,CENTRAL,11565
-87.765316999,41.891174001,Central & Ohio,CHICAGO,OHIO,SB,"Central &amp; Ohio",,-87.765317,41.891174,NS,"Central &amp; Ohio",85,Point,In Service,CENTRAL,11564
-87.765263778,41.894930126,Chicago & Central,CHICAGO,CENTRAL,WB,"Chicago &amp; Central",,-87.765264,41.89493,NS,"Chicago &amp; Central",66,Point,In Service,CHICAGO,663
-87.765620571,41.898617113,Central & Augusta,CHICAGO,AUGUSTA,SB,"Central &amp; Augusta",,-87.765621,41.898617,NS,"Central &amp; Augusta",85,Point,In Service,CENTRAL,11560
-87.765429187,41.898386941,Central & Augusta,CHICAGO,AUGUSTA,NB,"Central &amp; Augusta",,-87.765429,41.898387,NS,"Central &amp; Augusta",85,Point,In Service,CENTRAL,11590
-87.765735683,41.901898315,Central & Division,CHICAGO,DIVISION,SB,"Central &amp; Division",,-87.765736,41.901898,FS,"Central &amp; Division",85,Point,In Service,CENTRAL,18091
-87.765639,41.90386,Central & Potomac,CHICAGO,POTOMAC,NB,"Central &amp; Potomac",,-87.765639,41.90386,NS,"Central &amp; Potomac",85,Point,In Service,CENTRAL,11593
-87.765362659,41.90208219,Division & Central,CHICAGO,CENTRAL,EB,"Division &amp; Central",,-87.765363,41.902082,FS,"Division &amp; Central",70,Point,In Service,DIVISION,17975
-87.763935,41.902102,Division & Pine,CHICAGO,PINE,EB,"Division &amp; Pine",,-87.763935,41.902102,NS,"Division &amp; Pine",70,Point,In Service,DIVISION,1975
-87.765628,41.916751,Central & Armitage,CHICAGO,over ARMITAGE,NB,"Central &amp; Armitage",,-87.765628,41.916751,MB,"Central &amp; Armitage",85,Point,In Service,CENTRAL,11600
-87.766293298,41.918943933,Grand & Central,CHICAGO,CENTRAL,WB,"Grand &amp; Central",,-87.766293,41.918944,FS,"Grand &amp; Central",65,Point,In Service,GRAND,829
-87.765939178,41.920440734,Central & Palmer,CHICAGO,PALMER,SB,"Central &amp; Palmer",,-87.765939,41.920441,NS,"Central &amp; Palmer",85,Point,In Service,CENTRAL,11548
-87.765890621,41.919096994,Central & Grand,CHICAGO,GRAND,SB,"Central &amp; Grand",,-87.765891,41.919097,NS,"Central &amp; Grand",85,Point,In Service,CENTRAL,15465
-87.763084439,41.91831551,5500 W Grand,CHICAGO,5500 WEST,WB,5500 W Grand,,-87.763084,41.918316,MB,5500 W Grand,65,Point,In Service,GRAND,828
-87.763839651,41.931206324,Diversey & Linder,CHICAGO,LINDER,EB,"Diversey &amp; Linder",,-87.76384,41.931206,NS,"Diversey &amp; Linder",76,Point,In Service,DIVERSEY,10982
-87.763696277,41.931371972,Diversey & Linder,CHICAGO,LINDER,WB,"Diversey &amp; Linder",N77,-87.763696,41.931372,NS,"Diversey &amp; Linder",76,Point,In Service,DIVERSEY,11092
-87.766577831,41.938432114,Central & Belmont,CHICAGO,BELMONT,SB,"Central &amp; Belmont",,-87.766578,41.938432,FS,"Central &amp; Belmont",85,Point,In Service,CENTRAL,17020
-87.766499001,41.936825,Central & Barry,CHICAGO,BARRY,SB,"Central &amp; Barry",,-87.766499,41.936825,NS,"Central &amp; Barry",85,Point,In Service,CENTRAL,11539
-87.766546,41.942134,Central & Roscoe,CHICAGO,ROSCOE,NB,"Central &amp; Roscoe",,-87.766546,41.942134,NS,"Central &amp; Roscoe",85,Point,In Service,CENTRAL,11614
-87.766610999,41.943963,Central & Cornelia,CHICAGO,CORNELIA,NB,"Central &amp; Cornelia",,-87.766611,41.943963,NS,"Central &amp; Cornelia",85,Point,In Service,CENTRAL,11615
-87.764581883,41.953255844,Irving Park & Linder,CHICAGO,LINDER,WB,"Irving Park &amp; Linder",,-87.764582,41.953256,MT,"Irving Park &amp; Linder",80,Point,In Service,IRVING PARK,5725
-87.764529999,41.960447,Montrose & Linder,CHICAGO,LINDER,EB,"Montrose &amp; Linder",,-87.76453,41.960447,FS,"Montrose &amp; Linder",78,Point,In Service,MONTROSE,11317
-87.765050039,41.969737904,Gale & Higgins,CHICAGO,HIGGINS,SWB,"Gale &amp; Higgins",,-87.76505,41.969738,NS,"Gale &amp; Higgins","85,88",Point,In Service,GALE,9799
-87.763368749,41.970669684,Milwaukee & Gale,CHICAGO,GALE (west leg),SEB,"Milwaukee &amp; Gale",,-87.763369,41.97067,NS,"Milwaukee &amp; Gale","68,85,85A,92",Point,In Service,MILWAUKEE,4844
-87.760844011,41.757294229,7424 S Central,BEDFORD PARK,7424 SOUTH,NB,7424 S Central,,-87.760844,41.757294,MB,7424 S Central,54B,Point,In Service,CENTRAL,10377
-87.762139202,41.795843419,Archer & Central,CHICAGO,CENTRAL,SWB,"Archer &amp; Central",,-87.762139,41.795843,NS,"Archer &amp; Central","62,62H",Point,In Service,ARCHER,4524
-87.762772841,41.865550768,5500 W Roosevelt,CICERO,5500 WEST,EB,5500 W Roosevelt,,-87.762773,41.865551,MB,5500 W Roosevelt,12,Point,In Service,ROOSEVELT,257
-87.759366999,41.8729,5400 W Harrison,CHICAGO,5400 WEST,EB,5400 W Harrison,,-87.759367,41.8729,MB,5400 W Harrison,7,Point,In Service,HARRISON,155
-87.760741748,41.894931469,Chicago & Long,CHICAGO,LONG,WB,"Chicago &amp; Long",,-87.760742,41.894931,FS,"Chicago &amp; Long",66,Point,In Service,CHICAGO,14525
-87.762829208,41.909510865,North Ave & Linder,CHICAGO,LINDER (east leg),WB,"North Ave &amp; Linder",,-87.762829,41.909511,NS,"North Ave &amp; Linder",72,Point,In Service,NORTH AVENUE,17864
-87.761355008,41.938580874,Belmont & Long,CHICAGO,LONG,EB,"Belmont &amp; Long",N77,-87.761355,41.938581,FS,"Belmont &amp; Long",77,Point,In Service,BELMONT,18260
-87.759423457,41.945933826,Addison & Lockwood,CHICAGO,LOCKWOOD,EB,"Addison &amp; Lockwood",,-87.759423,41.945934,NS,"Addison &amp; Lockwood",152,Point,In Service,ADDISON,12498
-87.759251886,41.946052787,Addison & Lockwood,CHICAGO,LOCKWOOD,WB,"Addison &amp; Lockwood",,-87.759252,41.946053,NS,"Addison &amp; Lockwood",152,Point,In Service,ADDISON,12600
-87.762293736,41.967580316,Lawrence & Long,CHICAGO,LONG,EB,"Lawrence &amp; Long",,-87.762294,41.96758,FS,"Lawrence &amp; Long","81W,91",Point,In Service,LAWRENCE,18110
-87.760555847,41.9677647,Milwaukee & Lawrence,CHICAGO,LAWRENCE,NWB,"Milwaukee &amp; Lawrence",,-87.760556,41.967765,NS,"Milwaukee &amp; Lawrence",56,Point,In Service,MILWAUKEE,5591
-87.760110372,41.975266231,Foster & Lockwood,CHICAGO,LOCKWOOD,WB,"Foster &amp; Lockwood",,-87.76011,41.975266,NS,"Foster &amp; Lockwood",92,Point,In Service,FOSTER,4839
-87.760184728,41.994349467,Caldwell & Navajo,CHICAGO,NAVAJO,NWB,"Caldwell &amp; Navajo",,-87.760185,41.994349,NS,"Caldwell &amp; Navajo",84,Point,In Service,CALDWELL,11512
-87.761038657,42.062693116,Old Orchard Rd & Woods,SKOKIE,WOODS DR,WB,"Old Orchard Rd &amp; Woods",,-87.761039,42.062693,NT,"Old Orchard Rd &amp; Woods",54A,Point,In Service,OLD ORCHARD RD,10448
-87.759014304,41.774512562,65th Street & Linder,CHICAGO,LINDER,WB,"65th Street &amp; Linder",,-87.759014,41.774513,NS,"65th Street &amp; Linder",165,Point,In Service,65TH STREET,3329
-87.755513794,41.778226336,63rd Street & Lorel,CHICAGO,LOREL,WB,"63rd Street &amp; Lorel",,-87.755514,41.778226,NT,"63rd Street &amp; Lorel",63W,Point,In Service,63RD STREET,3288
-87.757651422,41.796372841,Archer & Long,CHICAGO,LONG,NEB,"Archer &amp; Long",,-87.757651,41.796373,NS,"Archer &amp; Long","62,62H",Point,In Service,ARCHER,4395
-87.75741294,41.796580221,Archer & Long,CHICAGO,LONG,SWB,"Archer &amp; Long",,-87.757413,41.79658,NS,"Archer &amp; Long","62,62H",Point,In Service,ARCHER,4522
-87.755794999,41.900494,Laramie & Thomas,CHICAGO,THOMAS,SB,"Laramie &amp; Thomas",,-87.755795,41.900494,NS,"Laramie &amp; Thomas",57,Point,In Service,LARAMIE,3833
-87.75578,41.905786,Laramie & Hirsch,CHICAGO,HIRSCH,NB,"Laramie &amp; Hirsch",,-87.75578,41.905786,NS,"Laramie &amp; Hirsch",57,Point,In Service,LARAMIE,3878
-87.758013018,41.909416493,North Ave & Lockwood,CHICAGO,LOCKWOOD (west leg),EB,"North Ave &amp; Lockwood",,-87.758013,41.909416,FS,"North Ave &amp; Lockwood",72,Point,In Service,NORTH AVENUE,865
-87.756234,41.924042,Fullerton & Laramie,CHICAGO,LARAMIE,EB,"Fullerton &amp; Laramie",,-87.756234,41.924042,NS,"Fullerton &amp; Laramie",74,Point,In Service,FULLERTON,1302
-87.757488,41.960538001,Montrose & Laramie,CHICAGO,LARAMIE,EB,"Montrose &amp; Laramie",,-87.757488,41.960538,NS,"Montrose &amp; Laramie",78,Point,In Service,MONTROSE,11320
-87.757278899,41.964005187,Milwaukee & Wilson,CHICAGO,WILSON,NWB,"Milwaukee &amp; Wilson",,-87.757279,41.964005,NS,"Milwaukee &amp; Wilson",56,Point,In Service,MILWAUKEE,5588
-87.756293494,41.962599373,Milwaukee & Sunnyside,CHICAGO,SUNNYSIDE,SEB,"Milwaukee &amp; Sunnyside",,-87.756293,41.962599,NS,"Milwaukee &amp; Sunnyside",56,Point,In Service,MILWAUKEE,5438
-87.755865646,41.962398261,Milwaukee & Sunnyside,CHICAGO,SUNNYSIDE,NWB,"Milwaukee &amp; Sunnyside",,-87.755866,41.962398,NS,"Milwaukee &amp; Sunnyside",56,Point,In Service,MILWAUKEE,5587
-87.756328672,41.992373681,Caldwell & Lenox,CHICAGO,LENOX,SEB,"Caldwell &amp; Lenox",,-87.756329,41.992374,NT,"Caldwell &amp; Lenox",84,Point,In Service,CALDWELL,11431
-87.758778779,42.062594238,Old Orchard Rd & Lockwood,SKOKIE,LOCKWOOD,WB,"Old Orchard Rd &amp; Lockwood",,-87.758779,42.062594,NS,"Old Orchard Rd &amp; Lockwood",54A,Point,In Service,OLD ORCHARD RD,10447
-87.757859164,42.062414112,Old Orchard Rd & Edens Sb Entrance Ramp,SKOKIE,EDENS SB ENTRANCE RAMP,EB,"Old Orchard Rd &amp; Edens Sb Entrance Ramp",,-87.757859,42.062414,NS,"Old Orchard Rd &amp; Edens Sb Entrance Ramp",54A,Point,In Service,OLD ORCHARD RD,10453
-87.75479,41.792896,55th Street & Lockwood,CHICAGO,LOCKWOOD,WB,"55th Street &amp; Lockwood",,-87.75479,41.792896,NS,"55th Street &amp; Lockwood","55A,55N",Point,In Service,55TH STREET,4544
-87.754970221,41.796956583,Archer & Lockwood,CHICAGO,LOCKWOOD,SWB,"Archer &amp; Lockwood",,-87.75497,41.796957,NS,"Archer &amp; Lockwood","62,62H",Point,In Service,ARCHER,4521
-87.754900452,41.873051104,Laramie & Harrison,CHICAGO,HARRISON,SB,"Laramie &amp; Harrison",,-87.7549,41.873051,NS,"Laramie &amp; Harrison",57,Point,In Service,LARAMIE,3852
-87.753185108,41.87289309,Harrison & Leamington,CHICAGO,LEAMINGTON,EB,"Harrison &amp; Leamington",,-87.753185,41.872893,FT,"Harrison &amp; Leamington",7,Point,In Service,HARRISON,158
-87.7531684,41.876626351,Jackson & Leamington,CHICAGO,LEAMINGTON,EB,"Jackson &amp; Leamington",,-87.753168,41.876626,FS,"Jackson &amp; Leamington",126,Point,In Service,JACKSON,10
-87.75246236,41.8804935,Madison & Leclaire,CHICAGO,LECLAIRE,WB,"Madison &amp; Leclaire",N20,-87.752462,41.880494,NS,"Madison &amp; Leclaire",20,Point,In Service,MADISON,499
-87.753099235,41.89503504,Chicago & Leclaire,CHICAGO,LECLAIRE,WB,"Chicago &amp; Leclaire",,-87.753099,41.895035,NS,"Chicago &amp; Leclaire",66,Point,In Service,CHICAGO,658
-87.753511235,41.924218111,Fullerton & Leclaire,CHICAGO,LECLAIRE,WB,"Fullerton &amp; Leclaire",,-87.753511,41.924218,NS,"Fullerton &amp; Leclaire",74,Point,In Service,FULLERTON,1269
-87.754420456,41.945994823,Addison & Leclaire,CHICAGO,LECLAIRE,EB,"Addison &amp; Leclaire",,-87.75442,41.945995,MT,"Addison &amp; Leclaire",152,Point,In Service,ADDISON,12500
-87.752436531,41.968028796,Lawrence & Lavergne,CHICAGO,LAVERGNE,WB,"Lawrence &amp; Lavergne",N81,-87.752437,41.968029,NS,"Lawrence &amp; Lavergne",81,Point,In Service,LAWRENCE,3820
-87.751804001,42.026200001,Oakton & Niles Avenue,SKOKIE,NILES AVENUE,EB,"Oakton &amp; Niles Avenue",,-87.751804,42.0262,NS,"Oakton &amp; Niles Avenue",97,Point,In Service,OAKTON,3596
-87.750077722,41.797698502,Archer & Leclaire,CHICAGO,LECLAIRE,SWB,"Archer &amp; Leclaire",,-87.750078,41.797699,NS,"Archer &amp; Leclaire","62,62H",Point,In Service,ARCHER,4519
-87.749174,41.87103,Lexington & Lavergne,CHICAGO,LAVERGNE,EB,"Lexington &amp; Lavergne",,-87.749174,41.87103,NS,"Lexington &amp; Lavergne",57,Point,In Service,LEXINGTON,3854
-87.749208319,41.873001851,Harrison & Lavergne,CHICAGO,LAVERGNE,EB,"Harrison &amp; Lavergne",,-87.749208,41.873002,NS,"Harrison &amp; Lavergne",7,Point,In Service,HARRISON,159
-87.750615426,41.902246327,Division & Lavergne,CHICAGO,LAVERGNE,EB,"Division &amp; Lavergne",,-87.750615,41.902246,FS,"Division &amp; Lavergne",70,Point,In Service,DIVISION,15463
-87.748484,41.902288001,Division & Lamon,CHICAGO,LAMON,EB,"Division &amp; Lamon",,-87.748484,41.902288,NS,"Division &amp; Lamon",70,Point,In Service,DIVISION,1981
-87.751325977,41.924085824,Fullerton & Lavergne,CHICAGO,LAVERGNE,EB,"Fullerton &amp; Lavergne",,-87.751326,41.924086,NS,"Fullerton &amp; Lavergne",74,Point,In Service,FULLERTON,1304
-87.748647111,41.924260957,Fullerton & Lamon,CHICAGO,LAMON,WB,"Fullerton &amp; Lamon",,-87.748647,41.924261,NS,"Fullerton &amp; Lamon",74,Point,In Service,FULLERTON,1267
-87.751361437,41.931561663,Diversey & Lavergne,CHICAGO,LAVERGNE,WB,"Diversey &amp; Lavergne",,-87.751361,41.931562,NS,"Diversey &amp; Lavergne",76,Point,In Service,DIVERSEY,11087
-87.749152,41.931441,Diversey & Lamon,CHICAGO,LAMON,EB,"Diversey &amp; Lamon",,-87.749152,41.931441,NS,"Diversey &amp; Lamon",76,Point,In Service,DIVERSEY,10988
-87.749738127,41.946021638,Addison & Lamon,CHICAGO,LAMON,EB,"Addison &amp; Lamon",,-87.749738,41.946022,MT,"Addison &amp; Lamon",152,Point,In Service,ADDISON,12502
-87.748394,41.991464,Cicero & Glenlake,CHICAGO,GLENLAKE,SB,"Cicero &amp; Glenlake",,-87.748394,41.991464,NT,"Cicero &amp; Glenlake",54A,Point,In Service,CICERO,10477
-87.748184298,41.98973747,Cicero & Peterson,CHICAGO,PETERSON,NB,"Cicero &amp; Peterson",,-87.748184,41.989737,NS,"Cicero &amp; Peterson",54A,Point,In Service,CICERO,10422
-87.748480493,41.997059896,Cicero & Devon,CHICAGO,DEVON,SB,"Cicero &amp; Devon",,-87.74848,41.99706,FS,"Cicero &amp; Devon",54A,Point,In Service,CICERO,10474
-87.748408,41.995689,Cicero & Rosemont,CHICAGO,ROSEMONT,SB,"Cicero &amp; Rosemont",,-87.748408,41.995689,NS,"Cicero &amp; Rosemont",54A,Point,In Service,CICERO,10475
-87.748073,42.002723,Cicero & North Shore,LINCOLNWOOD,NORTH SHORE,NB,"Cicero &amp; North Shore",,-87.748073,42.002723,NS,"Cicero &amp; North Shore",54A,Point,In Service,CICERO,10429
-87.748018001,42.004394001,Cicero & Pratt,LINCOLNWOOD,PRATT,NB,"Cicero &amp; Pratt",,-87.748018,42.004394,NS,"Cicero &amp; Pratt",54A,Point,In Service,CICERO,10430
-87.748069897,42.008150337,Cicero & Lunt,LINCOLNWOOD,LUNT,SB,"Cicero &amp; Lunt",,-87.74807,42.00815,NT,"Cicero &amp; Lunt",54A,Point,In Service,CICERO,10469
-87.748726825,42.026320582,Oakton & Lacrosse,SKOKIE,LACROSSE,WB,"Oakton &amp; Lacrosse",,-87.748727,42.026321,NS,"Oakton &amp; Lacrosse",97,Point,In Service,OAKTON,15078
-87.751146842,42.033383759,Niles Center & Main,SKOKIE,MAIN,NB,"Niles Center &amp; Main",,-87.751147,42.033384,NS,"Niles Center &amp; Main",97,Point,In Service,NILES CENTER,3554
-87.748488333,42.040695,Dempster & Niles Center,SKOKIE,NILES CENTER,EB,"Dempster &amp; Niles Center",,-87.748488,42.040695,NS,"Dempster &amp; Niles Center","54A,97",Point,Temp out,DEMPSTER,3586
-87.748678333,42.055223333,Golf Road & Lamon,SKOKIE,LAMON,EB,"Golf Road &amp; Lamon",,-87.748678,42.055223,FS,"Golf Road &amp; Lamon","54A,97",Point,In Service,GOLF ROAD,3577
-87.750270393,42.059446388,Old Orchard Mall - Macys,SKOKIE,MACY'S WEST ENTRANCE,NB,Old Orchard Mall - Macys,,-87.75027,42.059446,TERM,Old Orchard Mall - Macys,"54A,97,201",Point,In Service,OLD ORCHARD RD,3574
-87.747086237,41.778382475,63rd Street & Lavergne,CHICAGO,LAVERGNE,WB,"63rd Street &amp; Lavergne",,-87.747086,41.778382,NT,"63rd Street &amp; Lavergne",63W,Point,In Service,63RD STREET,3283
-87.746918108,41.778273353,63rd Street & Lavergne,CHICAGO,LAVERGNE,EB,"63rd Street &amp; Lavergne",,-87.746918,41.778273,FS,"63rd Street &amp; Lavergne",63W,Point,In Service,63RD STREET,15262
-87.74767867,41.798059267,Archer & Lavergne,CHICAGO,LAVERGNE,SWB,"Archer &amp; Lavergne",,-87.747679,41.798059,NS,"Archer &amp; Lavergne","62,62H",Point,In Service,ARCHER,4517
-87.744323244,41.846550862,Cicero & 24th Place Terminal,CICERO,24TH PLACE,EB,"Cicero &amp; 24th Place Terminal",,-87.744323,41.846551,TERM,"Cicero &amp; 24th Place Terminal","35,54",Point,In Service,CICERO,6301
-87.745303489,41.873197776,Harrison & Cicero,CHICAGO,CICERO,WB,"Harrison &amp; Cicero",,-87.745303,41.873198,FS,"Harrison &amp; Cicero","7,57",Point,In Service,HARRISON,3856
-87.744901,41.874097,Cicero & Congress Parkway,CHICAGO,CONGRESS PARKWAY,NB,"Cicero &amp; Congress Parkway",,-87.744901,41.874097,NS,"Cicero &amp; Congress Parkway",54,Point,In Service,CICERO,10287
-87.747518499,41.880570589,Madison & Lamon,CHICAGO,LAMON,WB,"Madison &amp; Lamon",N20,-87.747518,41.880571,NS,"Madison &amp; Lamon",20,Point,In Service,MADISON,497
-87.745243783,41.882014932,Cicero & Washington,CHICAGO,WASHINGTON,NB,"Cicero &amp; Washington",,-87.745244,41.882015,FS,"Cicero &amp; Washington",54,Point,In Service,CICERO,18100
-87.744967805,41.880392368,Madison & Cicero,CHICAGO,CICERO,EB,"Madison &amp; Cicero",N20,-87.744968,41.880392,FS,"Madison &amp; Cicero",20,Point,In Service,MADISON,14959
-87.745594532,41.886775462,Cicero & Lake (Green Line),CHICAGO,LAKE,SB,"Cicero &amp; Lake (Green Line)",,-87.745595,41.886775,NS,"Cicero &amp; Lake (Green Line)",54,Point,In Service,CICERO,10241
-87.745659999,41.893076,Cicero & Huron,CHICAGO,HURON,NB,"Cicero &amp; Huron",,-87.74566,41.893076,NS,"Cicero &amp; Huron",54,Point,In Service,CICERO,10300
-87.745597431,41.891625625,Cicero & Ohio,CHICAGO,OHIO,NB,"Cicero &amp; Ohio",,-87.745597,41.891626,FS,"Cicero &amp; Ohio",54,Point,In Service,CICERO,15446
-87.745539416,41.902273935,Division & Cicero,CHICAGO,CICERO,EB,"Division &amp; Cicero",,-87.745539,41.902274,FS,"Division &amp; Cicero",70,Point,In Service,DIVISION,15191
-87.746255865,41.909315616,Cicero & North Ave,CHICAGO,NORTH AVENUE,SB,"Cicero &amp; North Ave",,-87.746256,41.909316,FS,"Cicero &amp; North Ave",54,Point,In Service,CICERO,10228
-87.745861216,41.909742813,North Ave & Cicero,CHICAGO,CICERO,WB,"North Ave &amp; Cicero",,-87.745861,41.909743,NS,"North Ave &amp; Cicero",72,Point,In Service,NORTH AVENUE,975
-87.747364453,41.91698127,Armitage & Lacrosse,CHICAGO,LACROSSE,WB,"Armitage &amp; Lacrosse",,-87.747364,41.916981,NS,"Armitage &amp; Lacrosse",73,Point,In Service,ARMITAGE,4135
-87.74591512,41.917005639,Armitage & Cicero,CHICAGO,CICERO,WB,"Armitage &amp; Cicero",,-87.745915,41.917006,NS,"Armitage &amp; Cicero",73,Point,In Service,ARMITAGE,4134
-87.746111675,41.922296337,Cicero & Belden,CHICAGO,BELDEN,NB,"Cicero &amp; Belden",,-87.746112,41.922296,NS,"Cicero &amp; Belden",54,Point,In Service,CICERO,10316
-87.746900895,41.931607321,Diversey & Cicero,CHICAGO,CICERO,WB,"Diversey &amp; Cicero",,-87.746901,41.931607,FS,"Diversey &amp; Cicero",76,Point,In Service,DIVERSEY,18500
-87.746787915,41.931463109,Diversey & Cicero,CHICAGO,CICERO,EB,"Diversey &amp; Cicero",,-87.746788,41.931463,NS,"Diversey &amp; Cicero",76,Point,In Service,DIVERSEY,10989
-87.746654066,41.929820113,Cicero & Schubert,CHICAGO,SCHUBERT(north leg),SB,"Cicero &amp; Schubert",,-87.746654,41.92982,FS,"Cicero &amp; Schubert",54,Point,In Service,CICERO,17881
-87.746465236,41.931798584,Cicero & Diversey,CHICAGO,DIVERSEY,NB,"Cicero &amp; Diversey",,-87.746465,41.931799,FS,"Cicero &amp; Diversey",54,Point,In Service,CICERO,14824
-87.747198549,41.938892174,Belmont & Cicero,CHICAGO,CICERO,WB,"Belmont &amp; Cicero",N77,-87.747199,41.938892,FS,"Belmont &amp; Cicero",77,Point,In Service,BELMONT,14639
-87.746795746,41.946058351,Addison & Cicero,CHICAGO,CICERO,EB,"Addison &amp; Cicero",,-87.746796,41.946058,FS,"Addison &amp; Cicero",152,Point,In Service,ADDISON,17146
-87.747055001,41.947846,Cicero & Waveland,CHICAGO,WAVELAND,NB,"Cicero &amp; Waveland",,-87.747055,41.947846,NS,"Cicero &amp; Waveland",54,Point,In Service,CICERO,10330
-87.74740611,41.953631409,Cicero & Irving Park/Milwaukee,CHICAGO,IRVING PARK/MILWAUKEE,SB,"Cicero &amp; Irving Park/Milwaukee",,-87.747406,41.953631,NS,"Cicero &amp; Irving Park/Milwaukee",54,Point,In Service,CICERO,10203
-87.747085845,41.953522609,Irving Park & Cicero,CHICAGO,CICERO,WB,"Irving Park &amp; Cicero",,-87.747086,41.953523,NS,"Irving Park &amp; Cicero","54A,80",Point,In Service,IRVING PARK,5718
-87.744826309,41.95174832,Milwaukee & Kilpatrick/Byron,CHICAGO,KILPATRICK/BYRON,SEB,"Milwaukee &amp; Kilpatrick/Byron",,-87.744826,41.951748,NS,"Milwaukee &amp; Kilpatrick/Byron",56,Point,Temp out,MILWAUKEE,5444
-87.747204921,41.95514224,Cicero & Belle Plaine,CHICAGO,BELLE PLAINE,NB,"Cicero &amp; Belle Plaine",,-87.747205,41.955142,NS,"Cicero &amp; Belle Plaine","54,54A",Point,In Service,CICERO,10336
-87.747890957,42.016198582,Skokie Blvd & Fargo,SKOKIE,FARGO,SB,"Skokie Blvd &amp; Fargo",,-87.747891,42.016199,NS,"Skokie Blvd &amp; Fargo",54A,Point,In Service,SKOKIE BLVD,10465
-87.746791941,42.026131981,Skokie Blvd & Oakton,SKOKIE,OAKTON,SB,"Skokie Blvd &amp; Oakton",,-87.746792,42.026132,FS,"Skokie Blvd &amp; Oakton",54A,Point,In Service,SKOKIE BLVD,10462
-87.746557304,42.026143825,Oakton & Skokie Blvd,SKOKIE,SKOKIE BLVD,EB,"Oakton &amp; Skokie Blvd",,-87.746557,42.026144,FS,"Oakton &amp; Skokie Blvd",97,Point,Temp out,OAKTON,3598
-87.747345923,42.029315872,Skokie Blvd & Searle,SKOKIE,SEARLE,NB,"Skokie Blvd &amp; Searle",,-87.747346,42.029316,NT,"Skokie Blvd &amp; Searle",54A,Point,In Service,SKOKIE BLVD,10439
-87.747153333,42.042753333,Skokie Blvd & Greenwood/Niles Center,SKOKIE,GREENWOOD/NILES CENTER,SB,"Skokie Blvd &amp; Greenwood/Niles Center",,-87.747153,42.042753,NS,"Skokie Blvd &amp; Greenwood/Niles Center","54A,97",Point,In Service,SKOKIE BLVD,3585
-87.747041667,42.047743333,Skokie Blvd & Church,SKOKIE,CHURCH,SB,"Skokie Blvd &amp; Church",,-87.747042,42.047743,FS,"Skokie Blvd &amp; Church","54A,97",Point,In Service,SKOKIE BLVD,3582
-87.74701,42.051813333,Skokie Blvd & Emerson,SKOKIE,EMERSON,SB,"Skokie Blvd &amp; Emerson",,-87.74701,42.051813,NS,"Skokie Blvd &amp; Emerson","54A,97",Point,In Service,SKOKIE BLVD,3580
